"ANO_ZAFRA","LOTE","TCH_ANTERIOR","RENDIMIENTO_BASCULA_ANTERIOR","REGION","TCH","RENDIMIENTO_BASCULA","AREA","TM","VARIEDAD","TAH","DIF","CATEGORIA","FINCA","CONDICION","UP"
"2019/2020","2270208",99.5627711992013,122.288341012657,"REGION PRODUC. CENTRAL SUR",95.086499321574,118.233204778929,29.48,2803.15,"CG 02-163",11242.3815459992,-4.49592937572154,"Baja, 2 a 10% reducción","MALTA","NO COSECHADO",NA
"2019/2020","2270209",99.0395037933566,129.751005017611,"REGION PRODUC. CENTRAL SUR",109.799337199669,110.034712612618,12.07,1325.278,"RB 84-5210",12081.7385138215,10.8641834764864,"Alto, 2 a 10% incremento","MALTA","NO COSECHADO",NA
"2019/2020","2270210",90.4561908623319,116.882148247347,"REGION PRODUC. CENTRAL SUR",105.829092567259,121.746968962629,21.93,2320.832,"CG 02-163",12884.3712481293,16.9948585700718,"Alto, 2 a 10% incremento","MALTA","NO COSECHADO",NA
"2019/2020","2280101",131.942792327728,133.966219912432,"REGION PRODUC. CENTRAL SUR",106.668063747178,123.812005785382,10.82,1154.14844974446,"SP 83-2847",13206.7869257811,-19.1558236222338,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO",NA
"2019/2020","2280101",131.942792327728,133.966219912432,"REGION PRODUC. CENTRAL SUR",106.668063747178,123.812005785382,10.82,1154.14844974446,"SP 83-2847",13206.7869257811,-19.1558236222338,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO",NA
"2019/2020","2280102",113.94910542207,123.981523484964,"REGION PRODUC. CENTRAL SUR",94.7347255113025,107.079704271729,18.58,1760.1712,"CP 722086",10144.1663920137,-16.8622472634577,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO",NA
"2019/2020","2280103",103.1928686662,126.735171611335,"REGION PRODUC. CENTRAL SUR",132.102186702997,109.683993705133,12.27,1620.89383084577,"CP 731547",14489.4954147658,28.0148409579639,"Muy alto, >10% incremento","SAN ANTONIO LA PAZ","NO COSECHADO",NA
"2019/2020","2280104",127.877357003305,119.698046862566,"REGION PRODUC. CENTRAL SUR",105.844154786151,98.5247456288261,24.55,2598.474,"SP 791287",10428.2684266036,-17.2299480795378,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO",NA
"2019/2020","2280105",130.084602855241,115.469930656891,"REGION PRODUC. CENTRAL SUR",114.4557478917,105.934417440616,22.53,2578.688,"SP 83-2847",12124.8029756372,-12.014377274867,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO",NA
"2019/2020","2280106",126.085939977514,117.257178337064,"REGION PRODUC. CENTRAL SUR",106.563110419907,108.862490638388,32.15,3426.004,"SP 791287",11600.7256104846,-15.4837482760479,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO",NA
"2019/2020","2280107",132.707020615361,107.769131851214,"REGION PRODUC. CENTRAL SUR",105.38611865064,100.553221268984,25.79,2717.908,"CP 722086",10596.9137073572,-20.5873825198053,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO",NA
"2019/2020","2950101",72.3030805045283,122.992001803861,"REGION PRODUC. ORIENTAL CENTRO",80.565866045278,127.755261135476,19.47,1568.61741190156,"CG 00-033",10292.7132552203,11.4279854787544,"Alto, 2 a 10% incremento","COJONAL I","NO COSECHADO",NA
"2019/2020","2950102",110.867145165126,114.409541225953,"REGION PRODUC. ORIENTAL CENTRO",122.353509758858,109.989045785254,18.72,2290.45770268583,"SP 83-2847",13457.5457868536,10.3604765655546,"Alto, 2 a 10% incremento","COJONAL I","NO COSECHADO",NA
"2019/2020","2950102",110.867145165126,114.409541225953,"REGION PRODUC. ORIENTAL CENTRO",122.353509758858,109.989045785254,18.72,2290.45770268583,"SP 83-2847",13457.5457868536,10.3604765655546,"Alto, 2 a 10% incremento","COJONAL I","NO COSECHADO",NA
"2019/2020","2950201",105.689900289183,120.003473738529,"REGION PRODUC. ORIENTAL CENTRO",119.932027627368,113.85062608204,10.02,1201.71891682622,"SP 83-2847",13654.3364326643,13.4753910252697,"Alto, 2 a 10% incremento","COJONAL I","NO COSECHADO",NA
"2019/2020","2950201",105.689900289183,120.003473738529,"REGION PRODUC. ORIENTAL CENTRO",119.932027627368,113.85062608204,10.02,1201.71891682622,"SP 83-2847",13654.3364326643,13.4753910252697,"Alto, 2 a 10% incremento","COJONAL I","NO COSECHADO",NA
"2019/2020","1740101",83.7630592868644,127.511854904709,"REGION PRODUC. ORIENTAL CENTRO",71.1898905797822,133.664613823211,49.37,3514.64489792385,"MEX 79-431",9515.56923246324,-15.01039815657,"Muy baja, >10% reducción","VARSOVIA I I","NO COSECHADO",NA
"2019/2020","1740102",74.7051769463709,122.426931326971,"REGION PRODUC. ORIENTAL CENTRO",91.8568480536752,122.073198030141,33.43,3070.77443043436,"MEX 79-431",11213.2592028809,22.9591466192726,"Muy alto, >10% incremento","VARSOVIA I I","NO COSECHADO",NA
"2019/2020","1770101",118.84027614728,113.219363469838,"REGION PRODUC. ORIENTAL CENTRO",117.095322624308,114.106857046411,30.72,3597.16831101876,"CP 731547",13361.3792394954,-1.46831830044629,"Igual, -2 a 2% diferencia","CANDELARIA","NO COSECHADO",NA
"2019/2020","1770102",137.24094003798,110.387150479883,"REGION PRODUC. ORIENTAL CENTRO",133.972985646637,114.542218226136,46.83,6273.954917832,"CP 731547",15345.562958344,-2.38118041922414,"Baja, 2 a 10% reducción","CANDELARIA","NO COSECHADO",NA
"2019/2020","1770103",151.349624609643,114.068839114023,"REGION PRODUC. ORIENTAL CENTRO",147.151605105658,107.422920360301,27.15,3995.16607861861,"CP 731547",15807.4551561556,-2.77372310292296,"Baja, 2 a 10% reducción","CANDELARIA","NO COSECHADO",NA
"2019/2020","1770104",133.785884850626,112.695477853589,"REGION PRODUC. ORIENTAL CENTRO",136.69465916117,115.606734892231,26.62,3638.81182687035,"CP 731547",15802.8232228292,2.17420119752657,"Alto, 2 a 10% incremento","CANDELARIA","NO COSECHADO",NA
"2019/2020","1780101",138.521497770253,127.803617757575,"REGION PRODUC. ORIENTAL CENTRO",127.161222093039,119.379752770419,18.1,2301.618119884,"CP 731547",15180.4752554513,-8.2010921482064,"Baja, 2 a 10% reducción","SANTA LUISA","NO COSECHADO",NA
"2019/2020","1780102",126.888500785713,130.074061911207,"REGION PRODUC. ORIENTAL CENTRO",127.005929823205,116.670019471044,37.76,4795.74391012421,"CP 731547",14817.7843054113,0.0925450586650333,"Igual, -2 a 2% diferencia","SANTA LUISA","NO COSECHADO",NA
"2019/2020","1780103",144.023927373552,120.514029395559,"REGION PRODUC. ORIENTAL CENTRO",135.566771819333,116.195286370677,14.93,2024.01190326264,"CP 722086",15752.2198738956,-5.87204897717051,"Baja, 2 a 10% reducción","SANTA LUISA","NO COSECHADO",NA
"2019/2020","1780104",138.181170543591,116.664178246622,"REGION PRODUC. ORIENTAL CENTRO",149.977747869644,119.063576156081,36.25,5436.69336027459,"CP 722086",17856.8870051949,8.53703676097562,"Alto, 2 a 10% incremento","SANTA LUISA","NO COSECHADO",NA
"2019/2020","2280108",127.459058260176,117.256169659124,"REGION PRODUC. CENTRAL SUR",100.204399057345,103.402106563697,12.73,1275.602,"SP 83-2847",10361.3459494788,-21.3830696498614,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO",NA
"2019/2020","2280109",112.489437585734,117.097335227046,"REGION PRODUC. CENTRAL SUR",105.963259668508,109.132677692845,28.96,3068.696,"SP 83-2847",11564.0542646865,-5.80159173811467,"Baja, 2 a 10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO",NA
"2019/2020","2280110",97.1121919584955,128.729134786157,"REGION PRODUC. CENTRAL SUR",82.5941138835573,110.467456252028,15.63,1290.946,"SP 791287",9123.96166210686,-14.9497995896777,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO",NA
"2019/2020","2280111",109.897204301075,126.035832709772,"REGION PRODUC. CENTRAL SUR",94.7601745984723,117.963297771281,9.49,899.274056939502,"CP 01-1564",11178.2226930182,-13.7738078041853,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO",NA
"2019/2020","2280112",127.709259298751,125.415294010923,"REGION PRODUC. CENTRAL SUR",106.510082063306,115.118233468838,17.06,1817.062,"CG 02-163",12261.2524937487,-16.5995616542212,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO",NA
"2019/2020","2300101",134.913050010188,121.976896495132,"REGION PRODUC. CENTRAL SUR",137.053234575346,109.355399477954,27.38,3752.51756267298,"SP 716161",14987.5112167327,1.58634362279761,"Igual, -2 a 2% diferencia","SANTA CECILIA","NO COSECHADO",NA
"2019/2020","2300101",134.913050010188,121.976896495132,"REGION PRODUC. CENTRAL SUR",137.053234575346,109.355399477954,27.38,3752.51756267298,"SP 716161",14987.5112167327,1.58634362279761,"Igual, -2 a 2% diferencia","SANTA CECILIA","NO COSECHADO",NA
"2019/2020","2300103",127.219524025868,120.546408002833,"REGION PRODUC. CENTRAL SUR",124.163644035351,105.648484698328,15.75,1955.57739355678,"SP 716161",13117.7008469574,-2.40205268327807,"Baja, 2 a 10% reducción","SANTA CECILIA","NO COSECHADO",NA
"2019/2020","2300103",127.219524025868,120.546408002833,"REGION PRODUC. CENTRAL SUR",124.163644035351,105.648484698328,15.75,1955.57739355678,"SP 716161",13117.7008469574,-2.40205268327807,"Baja, 2 a 10% reducción","SANTA CECILIA","NO COSECHADO",NA
"2019/2020","1780105",120.931360433604,120.395586812994,"REGION PRODUC. ORIENTAL CENTRO",135.631687012719,117.220504125981,24.85,3370.44742226606,"CP 722086",15898.8147270881,12.1559259123569,"Alto, 2 a 10% incremento","SANTA LUISA","NO COSECHADO",NA
"2019/2020","2330101",89.8636593744543,132.328621827289,"REGION PRODUC. CENTRAL SUR",77.1874530295372,122.922053135664,5.37,414.496622768615,"SP 716161",9488.04020270334,-14.1060429022776,"Muy baja, >10% reducción","MONTANA","NO COSECHADO",NA
"2019/2020","2330101",89.8636593744543,132.328621827289,"REGION PRODUC. CENTRAL SUR",77.1874530295372,122.922053135664,5.37,414.496622768615,"SP 716161",9488.04020270334,-14.1060429022776,"Muy baja, >10% reducción","MONTANA","NO COSECHADO",NA
"2019/2020","2330102",94.1547898823132,127.261935550406,"REGION PRODUC. CENTRAL SUR",79.5936126015873,120.327196668982,36.09,2872.53347879129,"SP 716161",9577.27627710596,-15.4651476562438,"Muy baja, >10% reducción","MONTANA","NO COSECHADO",NA
"2019/2020","2330104",112.994065209063,117.689939387475,"REGION PRODUC. CENTRAL SUR",128.313847959518,106.186229773656,17.48,2242.92606233237,"RB 732577",13625.1637425713,13.5580419397338,"Alto, 2 a 10% incremento","MONTANA","NO COSECHADO",NA
"2019/2020","2330105",123.087095977707,117.128180086924,"REGION PRODUC. CENTRAL SUR",132.125353867247,103.884959780326,23.17,3061.3444491041,"RB 732577",13725.8370724602,7.34297760276718,"Alto, 2 a 10% incremento","MONTANA","NO COSECHADO",NA
"2019/2020","2330106",127.754960928583,111.265315568133,"REGION PRODUC. CENTRAL SUR",126.254478532775,107.224620661635,10.32,1302.94621845824,"RB 732577",13537.5885675093,-1.17450029721083,"Igual, -2 a 2% diferencia","MONTANA","NO COSECHADO",NA
"2019/2020","2330107",127.622859237257,108.661724688339,"REGION PRODUC. CENTRAL SUR",131.870173646234,108.203725810755,32.04,4225.12036362535,"RB 732577",14268.8441118338,3.32802010107074,"Alto, 2 a 10% incremento","MONTANA","NO COSECHADO",NA
"2019/2020","2330108",114.266974199139,113.979778168785,"REGION PRODUC. CENTRAL SUR",132.877398930057,112.60029374328,38.36,5097.17702295699,"SP 791287",14962.0341513675,16.2867922786546,"Alto, 2 a 10% incremento","MONTANA","NO COSECHADO",NA
"2019/2020","2330109",107.586474363213,117.671327375428,"REGION PRODUC. CENTRAL SUR",122.139639746902,111.058675241171,25.97,3171.96644422703,"RB 732577",13564.6665847247,13.5269470161805,"Alto, 2 a 10% incremento","MONTANA","NO COSECHADO",NA
"2019/2020","2340201",115.302004737991,116.451547475259,"REGION PRODUC. CENTRAL SUR",90.018942490204,121.648022943842,13.61,1225.15780729168,"SP 791287",10950.6263814287,-21.9276866046169,"Muy baja, >10% reducción","CHAPULCO","NO COSECHADO",NA
"2019/2020","2340202",99.152603630259,108.0819379229,"REGION PRODUC. CENTRAL SUR",118.963762973304,126.150700357102,9.98,1187.25835447357,"SP 791287",15007.3620161985,19.9804731471507,"Alto, 2 a 10% incremento","CHAPULCO","NO COSECHADO",NA
"2019/2020","2340301",125.376260566841,113.365615872353,"REGION PRODUC. CENTRAL SUR",123.331613114592,121.017505959771,14.54,1793.24165468616,"SP 791287",14925.2842251233,-1.63080908858312,"Igual, -2 a 2% diferencia","CHAPULCO","NO COSECHADO",NA
"2019/2020","2340302",112.732470044404,116.20950848063,"REGION PRODUC. CENTRAL SUR",113.167763709362,105.045194314462,29.89,3382.58445727284,"SP 791287",11887.729728983,0.386129803406579,"Igual, -2 a 2% diferencia","CHAPULCO","NO COSECHADO",NA
"2019/2020","2340303",94.3459593700837,108.296553048694,"REGION PRODUC. CENTRAL SUR",78.3948516861946,116.185000887965,14.35,1124.96612169689,"SP 791287",9108.30591277237,-16.9070385105936,"Muy baja, >10% reducción","CHAPULCO","NO COSECHADO",NA
"2019/2020","2350101",147.764207974001,123.2426175838,"REGION PRODUC. ORIENTAL CENTRO",106.492620632408,123.451586899772,28.21,3004.15682804022,"CP 722086",13146.6830101861,-27.9307065678958,"Muy baja, >10% reducción","EL ROSARIO","NO COSECHADO",NA
"2019/2020","2350101",147.764207974001,123.2426175838,"REGION PRODUC. ORIENTAL CENTRO",106.492620632408,123.451586899772,28.21,3004.15682804022,"CP 722086",13146.6830101861,-27.9307065678958,"Muy baja, >10% reducción","EL ROSARIO","NO COSECHADO",NA
"2019/2020","2350102",142.577019075805,116.000557883306,"REGION PRODUC. ORIENTAL CENTRO",103.475045704451,131.516809846263,22.11,2287.83326052541,"CP 722086",13608.7079097456,-27.4251584335374,"Muy baja, >10% reducción","EL ROSARIO","NO COSECHADO",NA
"2019/2020","2350103",115.218142816867,121.281958274309,"REGION PRODUC. ORIENTAL CENTRO",84.7282376634814,116.916181498188,31.54,2672.3286159062,"CP 881165",9906.10201268518,-26.4627639432162,"Muy baja, >10% reducción","EL ROSARIO","NO COSECHADO",NA
